2024-05-21 22:57:10,252: 's'
2024-05-21 22:57:10,523: 't'
2024-05-21 22:57:10,721: 'i'
2024-05-21 22:57:10,870: 't'
2024-05-21 22:57:12,373: 'u'
2024-05-21 22:57:12,587: 't'
2024-05-21 22:57:12,807: 'e'
2024-05-21 22:57:13,274: Key.space
2024-05-21 22:57:13,988: 'o'
2024-05-21 22:57:14,289: 'f'
2024-05-21 22:57:14,756: Key.space
2024-05-21 22:57:15,159: Key.shift_r
2024-05-21 22:57:15,487: 'I'
2024-05-21 22:57:15,760: 'n'
2024-05-21 22:57:16,105: 'f'
2024-05-21 22:57:16,338: 'r'
2024-05-21 22:57:16,521: 'o'
2024-05-21 22:57:17,531: Key.backspace
2024-05-21 22:57:17,685: Key.backspace
2024-05-21 22:57:18,540: 'o'
2024-05-21 22:57:18,680: 'r'
2024-05-21 22:57:19,005: 'm'
2024-05-21 22:57:19,106: 'a'
2024-05-21 22:57:19,324: 't'
2024-05-21 22:57:19,488: 'i'
2024-05-21 22:57:19,646: 'o'
2024-05-21 22:57:19,866: 'n'
2024-05-21 22:57:20,104: Key.space
2024-05-21 22:57:20,773: Key.shift_r
2024-05-21 22:57:20,964: 'T'
2024-05-21 22:57:21,070: 'e'
2024-05-21 22:57:21,417: 'c'
2024-05-21 22:57:21,598: 'h'
2024-05-21 22:57:21,803: 'n'
2024-05-21 22:57:21,976: 'o'
2024-05-21 22:57:22,203: 'l'
2024-05-21 22:57:22,412: 'o'
2024-05-21 22:57:22,839: 'g'
2024-05-21 22:57:23,026: 'y'
2024-05-21 22:57:24,751: Key.enter
2024-05-21 23:28:16,798: 'l'
2024-05-21 23:28:17,025: 'i'
2024-05-21 23:28:17,736: 'n'
2024-05-21 23:28:17,916: 'k'
2024-05-21 23:28:18,162: 'e'
2024-05-21 23:28:19,082: Key.right
2024-05-21 23:28:19,325: Key.enter
2024-05-21 23:30:20,299: Key.ctrl
2024-05-21 23:30:20,705: 'v'
2024-05-21 23:32:54,092: Key.ctrl
2024-05-21 23:34:35,490: Key.ctrl
2024-05-21 23:34:35,812: 's'
2024-05-21 23:34:38,877: Key.ctrl
2024-05-21 23:34:39,307: 's'
2024-05-21 23:34:46,558: Key.ctrl
2024-05-21 23:34:46,927: 'a'
2024-05-21 23:34:48,126: Key.ctrl
2024-05-21 23:34:48,445: 'a'
2024-05-21 23:34:49,212: Key.backspace
2024-05-21 23:34:49,963: Key.ctrl
2024-05-21 23:34:50,850: Key.ctrl
2024-05-21 23:34:51,104: 's'
2024-05-29 20:23:39,154: 'j'
2024-05-29 20:23:39,372: 'h'
2024-05-29 20:23:39,401: 'g'
2024-05-29 20:23:39,506: 'k'
2024-05-29 20:23:39,531: 's'
2024-05-29 20:23:39,549: 'd'
2024-05-29 20:23:39,670: 'g'
2024-05-29 20:23:39,716: 'k'
2024-05-29 20:23:39,742: 'l'
2024-05-29 20:23:39,864: 'a'
2024-05-29 20:23:39,877: 'j'
2024-05-29 20:23:40,156: Key.space
2024-05-29 20:23:40,539: Key.space
2024-05-29 20:23:40,895: 'l'
2024-05-29 20:23:41,015: 'j'
2024-05-29 20:23:41,095: 'd'
2024-05-29 20:23:41,149: 'l'
2024-05-29 20:23:41,228: 'h'
2024-05-29 20:23:41,347: 'd'
2024-05-29 20:23:41,361: 'l'
2024-05-29 20:23:41,442: 'k'
2024-05-29 20:23:41,480: 'h'
2024-05-29 20:23:41,569: 'g'
2024-05-29 20:23:41,608: 'l'
2024-05-29 20:23:41,656: 'k'
2024-05-29 20:23:42,651: Key.space
2024-05-29 20:23:42,947: 'f'
2024-05-29 20:23:42,976: 'h'
2024-05-29 20:23:43,090: 'j'
2024-05-29 20:23:43,293: 's'
2024-05-29 20:23:43,320: 'd'
2024-05-29 20:29:24,830: Key.ctrl
2024-05-29 20:29:25,190: 'a'
2024-05-29 20:29:25,899: Key.backspace
2024-05-29 21:07:31,077: 'i'
2024-05-29 21:07:31,292: 'm'
2024-05-29 21:07:31,528: 'p'
2024-05-29 21:07:31,777: 'o'
2024-05-29 21:07:31,922: 'e'
2024-05-29 21:07:32,173: 't'
2024-05-29 21:07:32,376: Key.space
2024-05-29 21:07:32,720: 'r'
2024-05-29 21:07:33,241: Key.backspace
2024-05-29 21:07:33,421: Key.backspace
2024-05-29 21:07:33,578: Key.backspace
2024-05-29 21:07:33,972: Key.backspace
2024-05-29 21:07:34,766: 'r'
2024-05-29 21:07:34,985: 't'
2024-05-29 21:07:35,078: Key.space
2024-05-29 21:07:35,391: 'r'
2024-05-29 21:07:35,559: 'e'
2024-05-29 21:07:36,321: Key.enter
2024-05-29 21:07:37,601: Key.enter
2024-05-29 21:07:39,446: Key.enter
2024-05-29 21:07:41,827: 'p'
2024-05-29 21:07:42,031: 'a'
2024-05-29 21:07:42,766: 's'
2024-05-29 21:07:42,972: 's'
2024-05-29 21:07:43,326: 'w'
2024-05-29 21:07:43,529: 'o'
2024-05-29 21:07:43,685: 'r'
2024-05-29 21:07:43,966: 'd'
2024-05-29 21:07:44,764: Key.space
2024-05-29 21:07:44,955: '='
2024-05-29 21:07:45,080: Key.space
2024-05-29 21:07:46,636: 'i'
2024-05-29 21:07:46,853: 'n'
2024-05-29 21:07:47,394: 'p'
2024-05-29 21:07:47,851: 'u'
2024-05-29 21:07:47,984: 't'
2024-05-29 21:07:49,237: Key.shift_r
2024-05-29 21:07:49,492: '('
2024-05-29 21:07:50,818: Key.shift_r
2024-05-29 21:07:51,056: ':'
2024-05-29 21:07:52,025: '\\'
2024-05-29 21:07:52,578: Key.backspace
2024-05-29 21:07:52,780: Key.backspace
2024-05-29 21:07:53,726: Key.shift_r
2024-05-29 21:07:53,910: '"'
2024-05-29 21:07:54,443: Key.shift_r
2024-05-29 21:07:54,620: 'E'
2024-05-29 21:07:54,940: 'n'
2024-05-29 21:07:55,156: 't'
2024-05-29 21:07:55,345: 'e'
2024-05-29 21:07:55,545: 'r'
2024-05-29 21:07:56,005: Key.space
2024-05-29 21:07:57,712: Key.shift_r
2024-05-29 21:07:57,934: 'Y'
2024-05-29 21:07:58,180: 'o'
2024-05-29 21:07:58,501: 'u'
2024-05-29 21:07:58,614: 'r'
2024-05-29 21:07:58,756: Key.space
2024-05-29 21:07:59,272: Key.shift_r
2024-05-29 21:07:59,494: 'P'
2024-05-29 21:07:59,641: 'a'
2024-05-29 21:08:00,062: 's'
2024-05-29 21:08:00,236: 's'
2024-05-29 21:08:00,877: 'w'
2024-05-29 21:08:01,258: 'o'
2024-05-29 21:08:01,285: 'o'
2024-05-29 21:08:01,409: 'r'
2024-05-29 21:08:01,642: 'd'
2024-05-29 21:08:04,505: Key.backspace
2024-05-29 21:08:04,672: Key.backspace
2024-05-29 21:08:05,521: Key.backspace
2024-05-29 21:08:06,126: 'r'
2024-05-29 21:08:06,354: 'd'
2024-05-29 21:08:06,919: Key.shift_r
2024-05-29 21:08:07,475: '!'
2024-05-29 21:08:11,132: Key.backspace
2024-05-29 21:08:11,589: Key.shift_r
2024-05-29 21:08:11,820: ':'
2024-05-29 21:08:13,743: Key.space
2024-05-29 21:08:14,623: Key.right
2024-05-29 21:08:14,919: Key.enter
2024-05-29 21:08:15,992: Key.ctrl
2024-05-29 21:08:16,187: 'z'
2024-05-29 21:08:17,314: Key.ctrl
2024-05-29 21:08:17,449: 'z'
2024-05-29 21:08:18,489: Key.right
2024-05-29 21:08:19,197: Key.enter
2024-05-29 21:08:21,444: 'i'
2024-05-29 21:08:21,565: 'f'
2024-05-29 21:08:22,689: Key.space
2024-05-29 21:08:22,925: 'l'
2024-05-29 21:08:23,095: 'e'
2024-05-29 21:08:23,302: 'n'
2024-05-29 21:08:24,926: Key.shift_r
2024-05-29 21:08:25,642: '('
2024-05-29 21:08:26,459: 'p'
2024-05-29 21:08:26,662: 'a'
2024-05-29 21:08:26,974: 's'
2024-05-29 21:08:27,185: 's'
2024-05-29 21:08:27,658: 'w'
2024-05-29 21:08:28,466: 'o'
2024-05-29 21:08:28,700: 'r'
2024-05-29 21:08:28,929: 'd'
2024-05-29 21:08:31,423: Key.right
2024-05-29 21:08:32,878: Key.space
2024-05-29 21:08:33,265: Key.shift_r
2024-05-29 21:08:33,625: '<'
2024-05-29 21:08:33,924: Key.space
2024-05-29 21:08:34,460: '8'
2024-05-29 21:08:36,298: Key.shift_r
2024-05-29 21:08:36,565: ':'
2024-05-29 21:08:37,033: Key.enter
2024-05-29 21:08:38,794: 'p'
2024-05-29 21:08:39,039: 'r'
2024-05-29 21:08:39,207: 'i'
2024-05-29 21:08:41,621: 'n'
2024-05-29 21:08:41,782: 't'
2024-05-29 21:08:45,481: Key.shift_r
2024-05-29 21:08:45,941: '('
2024-05-29 21:08:46,398: '"'
2024-05-29 21:08:47,478: Key.shift_r
2024-05-29 21:08:47,696: 'P'
2024-05-29 21:08:47,839: 'a'
2024-05-29 21:08:48,108: 's'
2024-05-29 21:08:48,289: 's'
2024-05-29 21:08:48,820: 'w'
2024-05-29 21:08:49,183: 'o'
2024-05-29 21:08:49,311: 'r'
2024-05-29 21:08:49,557: 'd'
2024-05-29 21:08:51,294: Key.space
2024-05-29 21:08:51,780: 'm'
2024-05-29 21:08:52,078: 'u'
2024-05-29 21:08:52,212: 's'
2024-05-29 21:08:52,630: Key.space
2024-05-29 21:08:53,292: Key.backspace
2024-05-29 21:08:53,522: 't'
2024-05-29 21:08:53,681: Key.space
2024-05-29 21:08:53,936: 'b'
2024-05-29 21:08:54,065: 'e'
2024-05-29 21:08:54,240: Key.space
2024-05-29 21:08:56,403: 'a'
2024-05-29 21:08:56,697: 't'
2024-05-29 21:08:58,873: 'l'
2024-05-29 21:08:59,076: 'e'
2024-05-29 21:08:59,312: 'a'
2024-05-29 21:08:59,667: 's'
2024-05-29 21:08:59,931: 't'
2024-05-29 21:09:01,036: Key.space
2024-05-29 21:09:01,770: '8'
2024-05-29 21:09:02,026: Key.space
2024-05-29 21:09:02,568: 'c'
2024-05-29 21:09:02,838: 'h'
2024-05-29 21:09:02,957: 'a'
2024-05-29 21:09:03,160: 'r'
2024-05-29 21:09:03,472: 'a'
2024-05-29 21:09:03,953: 'c'
2024-05-29 21:09:05,065: Key.backspace
2024-05-29 21:09:07,619: Key.backspace
2024-05-29 21:09:08,362: 'c'
2024-05-29 21:09:08,694: 't'
2024-05-29 21:09:08,872: 'e'
2024-05-29 21:09:09,023: 'r'
2024-05-29 21:09:09,229: 's'
2024-05-29 21:09:10,262: Key.backspace
2024-05-29 21:09:10,431: Key.backspace
2024-05-29 21:09:10,595: Key.backspace
2024-05-29 21:09:10,786: Key.backspace
2024-05-29 21:09:10,959: Key.backspace
2024-05-29 21:09:11,320: 'a'
2024-05-29 21:09:13,612: 'c'
2024-05-29 21:09:14,861: 't'
2024-05-29 21:09:15,094: 'e'
2024-05-29 21:09:15,202: 'r'
2024-05-29 21:09:15,477: 's'
2024-05-29 21:09:17,589: Key.space
2024-05-29 21:09:18,173: 'l'
2024-05-29 21:09:18,396: 'o'
2024-05-29 21:09:18,665: 'n'
2024-05-29 21:09:19,679: 'g'
2024-05-29 21:09:20,705: Key.right
2024-05-29 21:09:21,081: Key.right
2024-05-29 21:09:25,114: Key.enter
2024-05-29 21:09:28,491: Key.left
2024-05-29 21:09:29,837: Key.left
2024-05-29 21:09:30,225: Key.left
2024-05-29 21:09:30,590: Key.left
2024-05-29 21:09:31,159: 'e'
2024-05-29 21:09:31,322: 'l'
2024-05-29 21:09:31,616: 'i'
2024-05-29 21:09:32,864: Key.enter
2024-05-29 21:09:35,881: Key.space
2024-05-29 21:09:36,478: 'n'
2024-05-29 21:09:36,687: 'o'
2024-05-29 21:09:36,983: 't'
2024-05-29 21:09:37,480: '.'
2024-05-29 21:09:37,808: 'r'
2024-05-29 21:09:38,013: 'e'
2024-05-29 21:09:40,791: Key.backspace
2024-05-29 21:09:41,127: Key.backspace
2024-05-29 21:09:41,341: Key.backspace
2024-05-29 21:09:41,633: Key.backspace
2024-05-29 21:09:41,804: Key.backspace
2024-05-29 21:09:42,283: Key.backspace
2024-05-29 21:10:48,429: 'n'
2024-05-29 21:10:48,639: 'o'
2024-05-29 21:10:48,799: 't'
2024-05-29 21:10:49,573: Key.space
2024-05-29 21:10:50,468: 'r'
2024-05-29 21:10:50,661: 'e'
2024-05-29 21:10:51,457: ','
2024-05-29 21:10:51,899: Key.backspace
2024-05-29 21:10:52,263: '.'
2024-05-29 21:10:52,503: 's'
2024-05-29 21:10:53,143: 'e'
2024-05-29 21:10:53,413: 'a'
2024-05-29 21:10:53,712: 'r'
2024-05-29 21:10:54,668: Key.enter
2024-05-29 21:10:57,345: Key.shift_r
2024-05-29 21:10:57,766: '('
2024-05-29 21:10:58,652: Key.shift_r
2024-05-29 21:10:58,838: '"'
2024-05-29 21:11:01,746: '['
2024-05-29 21:11:02,371: Key.shift_r
2024-05-29 21:11:02,510: 'A'
2024-05-29 21:11:04,671: '-'
2024-05-29 21:11:05,188: Key.shift_r
2024-05-29 21:11:05,747: 'Z'
2024-05-29 21:11:10,417: Key.right
2024-05-29 21:11:10,927: Key.right
2024-05-29 21:11:13,058: ','
2024-05-29 21:11:15,959: Key.space
2024-05-29 21:11:17,536: 'p'
2024-05-29 21:11:17,690: 'a'
2024-05-29 21:11:18,263: 's'
2024-05-29 21:11:18,472: 's'
2024-05-29 21:11:19,197: 'w'
2024-05-29 21:11:19,550: 'o'
2024-05-29 21:11:19,763: 'r'
2024-05-29 21:11:20,014: 'd'
2024-05-29 21:11:22,555: Key.right
2024-05-29 21:11:22,939: Key.shift_r
2024-05-29 21:11:23,197: ':'
2024-05-29 21:11:23,841: Key.enter
2024-05-29 21:11:26,641: 'p'
2024-05-29 21:11:26,824: 'r'
2024-05-29 21:11:26,991: 'i'
2024-05-29 21:11:27,279: 'n'
2024-05-29 21:11:27,784: 'y'
2024-05-29 21:11:28,550: Key.backspace
2024-05-29 21:11:29,199: Key.shift_r
2024-05-29 21:11:29,462: '('
2024-05-29 21:11:30,064: Key.backspace
2024-05-29 21:11:30,261: Key.backspace
2024-05-29 21:11:31,254: 'n'
2024-05-29 21:11:31,473: 't'
2024-05-29 21:11:31,955: Key.shift_r
2024-05-29 21:11:32,344: '('
2024-05-29 21:11:37,102: Key.shift_r
2024-05-29 21:11:37,295: '"'
2024-05-29 21:11:37,628: Key.shift_r
2024-05-29 21:11:37,858: 'P'
2024-05-29 21:11:38,041: 'a'
2024-05-29 21:11:38,408: 's'
2024-05-29 21:11:38,580: 's'
2024-05-29 21:11:39,254: 'w'
2024-05-29 21:11:39,512: 'o'
2024-05-29 21:11:39,688: 'r'
2024-05-29 21:11:39,907: 'd'
2024-05-29 21:11:40,249: Key.space
2024-05-29 21:11:42,156: 'm'
2024-05-29 21:11:42,469: 'u'
2024-05-29 21:11:42,610: 's'
2024-05-29 21:11:42,875: 't'
2024-05-29 21:11:43,111: Key.space
2024-05-29 21:11:43,299: 'c'
2024-05-29 21:11:43,437: 'o'
2024-05-29 21:11:43,691: 'n'
2024-05-29 21:11:43,798: 't'
2024-05-29 21:11:43,983: 'a'
2024-05-29 21:11:44,176: 'i'
2024-05-29 21:11:44,386: 'n'
2024-05-29 21:11:45,657: Key.space
2024-05-29 21:11:45,999: 'a'
2024-05-29 21:11:46,388: 't'
2024-05-29 21:11:46,837: 'l'
2024-05-29 21:11:46,914: 'e'
2024-05-29 21:11:47,108: 'a'
2024-05-29 21:11:48,909: 's'
2024-05-29 21:11:49,163: 't'
2024-05-29 21:11:50,246: Key.space
2024-05-29 21:11:50,492: 'o'
2024-05-29 21:11:50,757: 'n'
2024-05-29 21:11:50,904: 'e'
2024-05-29 21:11:51,031: Key.space
2024-05-29 21:11:53,188: Key.shift_r
2024-05-29 21:11:54,197: Key.shift_r
2024-05-29 21:11:54,528: 'U'
2024-05-29 21:11:54,892: 'p'
2024-05-29 21:11:55,042: 'p'
2024-05-29 21:11:55,185: 'e'
2024-05-29 21:11:55,874: Key.backspace
2024-05-29 21:11:56,547: Key.backspace
2024-05-29 21:11:56,720: Key.backspace
2024-05-29 21:11:58,298: Key.insert
2024-05-29 21:11:59,318: 'p'
2024-05-29 21:12:02,775: 'p'
2024-05-29 21:12:02,927: 'p'
2024-05-29 21:12:03,053: 'e'
2024-05-29 21:12:03,290: 'r'
2024-05-29 21:12:04,894: 'c'
2024-05-29 21:12:05,072: 'a'
2024-05-29 21:12:05,284: 's'
2024-05-29 21:12:05,547: 'e'
2024-05-29 21:12:05,992: Key.space
2024-05-29 21:12:06,192: 'l'
2024-05-29 21:12:06,334: 'e'
2024-05-29 21:12:06,714: 't'
2024-05-29 21:12:06,896: 't'
2024-05-29 21:12:07,092: 'e'
2024-05-29 21:12:07,249: 'r'
2024-05-29 21:12:09,717: Key.right
2024-05-29 21:12:10,168: Key.right
2024-05-29 21:12:10,756: Key.enter
2024-05-29 21:12:11,978: Key.ctrl_r
2024-05-29 21:12:12,979: Key.left
2024-05-29 21:12:13,374: Key.left
2024-05-29 21:12:13,798: Key.left
2024-05-29 21:12:14,196: Key.left
2024-05-29 21:12:14,813: 'e'
2024-05-29 21:12:14,979: 'l'
2024-05-29 21:12:15,214: 'i'
2024-05-29 21:12:15,363: 'f'
2024-05-29 21:12:15,911: Key.space
2024-05-29 21:12:16,272: 'n'
2024-05-29 21:12:16,461: 'o'
2024-05-29 21:12:16,601: 't'
2024-05-29 21:12:16,948: Key.space
2024-05-29 21:12:17,157: 'r'
2024-05-29 21:12:17,347: 'e'
2024-05-29 21:12:18,187: '.'
2024-05-29 21:12:18,453: 's'
2024-05-29 21:12:18,784: 'e'
2024-05-29 21:12:20,392: Key.enter
2024-05-29 21:12:21,833: Key.shift_r
2024-05-29 21:12:22,257: '('
2024-05-29 21:12:23,664: Key.shift_r
2024-05-29 21:12:24,223: '"'
2024-05-29 21:12:25,295: '['
2024-05-29 21:12:25,800: 'a'
2024-05-29 21:12:26,543: '-'
2024-05-29 21:12:26,879: 'z'
2024-05-29 21:12:30,048: Key.right
2024-05-29 21:12:32,059: Key.right
2024-05-29 21:12:34,763: '+'
2024-05-29 21:12:35,897: Key.backspace
2024-05-29 21:12:46,771: ','
2024-05-29 21:12:47,923: 'p'
2024-05-29 21:12:48,092: 'a'
2024-05-29 21:12:48,351: 's'
2024-05-29 21:12:48,556: 's'
2024-05-29 21:12:49,794: Key.down
